id,caption,media_type,media_product_type,media_url,permalink,timestamp,like_count,comments_count,thumbnail_url
18071050934212520,"Lulus kuliah langsung dilirik HRD? Siapa sih yang nggak mau! 😎📄

Cek dulu 10 kampus top Asia ini yang bukan cuma masuk daftar universitas terbaik dunia, tapi juga terkenal karena lulusan mereka cepet banget dapet kerja!

👇 Yuk komen kampus impian kamu di bawah, biar Minol bantu cariin beasiswanya!
Kalau mau lanjut bahas jurusan yang paling dibutuhkan di kampus-kampus ini, tulis “Lanjut Minol!” di kolom komentar ya~

#StudyAbroadGoals #KampusTopAsia #BeasiswaLuarNegeri #FullScholarship #TitikNolEnglish #HRDLangsungLirik",VIDEO,REELS,https://scontent-ord5-1.cdninstagram.com/o1/v/t2/f2/m86/AQPp_RvCmoMw4_lxL49qnoUbky_LLsFDTQhp77qmog8aCun4olsN4KzewBGpbPTmSYgvSRP4NDm-LtJrafu-4hwkGL4SHwoDdkgwyuk.mp4?_nc_cat=111&_nc_sid=5e9851&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_ohc=lYUDY5gV4jAQ7kNvwGALzRk&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTcyMTAxNTUwODU3MTg5MiwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjE4LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=228e07cfcd754138&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83OTQzRTRDRENENzdCMUI1MjFFRDU4NEE5QTc2Rjk5Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRUMweENGa1Q0T1VRdWtEQUR2UjVfQmlhT2NkYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm6NvU4KTQjgYVAigCQzMsF0Ayqn752yLRGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&edm=AL-3X8kEAAAA&_nc_zt=28&oh=00_AffbRv6S525V6ybwHLTUxMqnqOaTFzWM_VqPdSLRYIsdjg&oe=68FA80FC,https://www.instagram.com/reel/DP3KNPwCS4s/,2025-10-16T07:34:38+0000,228,1,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/566703599_18345370384204388_3221920704718592053_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=Ekvatzm14eoQ7kNvwEg3RqW&_nc_oc=AdmpOrL7rJvXfyI1w27anitO4hi5xwf_AYFOjkEkfBl6a7-Yq9DC7YcgfVDPge38afw&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&oh=00_AfemGL_alNHe8YYeL_3mgTvk1Ah3L9Bl3ZWWaUT4_wrB0g&oe=68FE62DB
17948327709046508,"✨ViSiTwins yang sangat inspiratif!✨

Yups, Kak Devi dan Kak Desi, saudara kembar yang sama-sama lolos beasiswa LPDP One-shoot ke Australia.👭

Meski berasal dari keluarga sederhana dan sempat gap year, si twins ini berhasil membuktikan bisa lolos beasiswa LPDP bahkan diterima di beberapa kampus top dunia, loh!🗺️

Kalau Kak Devi dan Kak Desi bisa, kamu juga pasti bisa kan!

Yuk, semangat lagi persiapan study abroadnya mumpung awal tahun banyak beasiswa bergengsi akan dibuka, nih!

📩DM “Mau Mentoring” biar Minol bisa bantu persiapan kamu!

#visitwins #twins #siblinggoals #kuliahluarnegeri #lpdp #beasiswalpdp #melbourne #titiknolenglish",CAROUSEL_ALBUM,FEED,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/564761053_18345252454204388_741768952490075575_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=pmS1XUWlFIwQ7kNvwFu3enH&_nc_oc=AdkezVppWeqtldpKAYinU00by9Uc5vZASPSWokBqI3s-mJ4qCObpat2Zxz1NadG8nFw&_nc_zt=23&_nc_ht=scontent-ord5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&oh=00_AffVo7JS32Faqeu-FC1WZ3xWWeX6xkCht0Es9-BZzeQbmw&oe=68FE703D,https://www.instagram.com/p/DP0vR5Qiayn/,2025-10-15T08:59:15+0000,1576,14,
18299135464251348,"🎓 Beasiswa Kursus IELTS High Achievers Program
Mau dapat pelatihan IELTS GRATIS + uang saku + asrama? 👀
Program ini spesial banget buat kamu yang punya mimpi lanjut kuliah ke luar negeri tapi pengen hemat biaya persiapan!

✨ Fasilitas yang kamu dapat:

Kursus persiapan IELTS 4 bulan

Pelatihan jadi tutor (microteaching)

Camp gratis

Bimbingan langsung dari alumni beasiswa luar negeri

Uang saku

1x real test IELTS gratis!

🗓 Deadline: 25 Oktober 2024
📍 Daftar di: https://s.id/beasiswa_tn

📞 Info lebih lanjut: 0822-3165-9155

#BeasiswaIELTS #TitikNolEnglishCourse #HighAchieversProgram #BeasiswaLuarNegeri #PersiapanIELTS #BelajarBahasaInggris #KuliahLuarNegeri #IELTSPreparation",IMAGE,FEED,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/564385076_18345225640204388_7217248714318016608_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=103&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=ubMMhHwWYIEQ7kNvwH-qjUs&_nc_oc=AdmmM7s1Uxg55Y9fcZHRHUNwRs4QBgmlmXJoqo4ptANI7kNCrEFQncrBaQJBeVmlHUg&_nc_zt=23&_nc_ht=scontent-ord5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&oh=00_Aff7DE1gWzDDv7eLKSh3zwrGdPQKjijjSpd2mO27d0xx2Q&oe=68FE70AC,https://www.instagram.com/p/DPz8ow9k1H-/,2025-10-15T01:36:44+0000,147,11,
18535433230032221,"Jadi gini TN’ers... tiap kali Minol scroll Sosmed, isinya orang pada kuliah di luar negeri. Ada yang di UK sambil ngeteh sore, ada yang di Aussie sambil jalan ke kampus ditemenin kanguru (eh, seriusan?), dan ada juga yang masih di Indo tapi udah jadi dosen muda sebelum umur 25 😭

Sekarang jujur deh, kalo dikasih kesempatan lanjut S2, kamu pilih yang mana — Indonesia yang santai, Australia yang fleksibel, atau Inggris yang intens tapi cepet kelar? 🇮🇩🇦🇺🇬🇧

Tulis di kolom komentar kampus & beasiswa incaranmu 👇
Kalau masih goleran aja tiap sore, wah... bisa-bisa mimpimu kuliah di luar negeri cuma sampai bantal 😴🎓✌️

Masih bingung mulai dari mana? Sini aja, Minol bantu kamu dari 0! Kurang apa coba~ 😎✨

#BattleCampus #BeasiswaLuarNegeri #StudyAbroadJourney #ScholarshipHunter #GenZTalks",CAROUSEL_ALBUM,FEED,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/564926869_18345128170204388_2333129561136632818_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=NRyfNphqHIoQ7kNvwEn-fmX&_nc_oc=AdnjsKgDyeS5Jm10uxVMPf1Lk6xqm45G9HjHHx-jpF6b-38B182sYUzJf-SS3E0AHoI&_nc_zt=23&_nc_ht=scontent-ord5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&oh=00_AfcNOsU3Ae9MECC9NxDm-fSaFuXUWsDL6W8XhEm_hcMoUw&oe=68FE7EBC,https://www.instagram.com/p/DPyU6Fbiejh/,2025-10-14T10:30:15+0000,219,1,
18134111323458612,"🎯 Masih banyak peluang sampai akhir tahun, Sob!

Kalau kamu masih nunda, bisa jadi tahun depan cuma bisa bilang “andaikan dulu aku daftar...” 😭

✨ Yuk, mulai nyicil berkas dari sekarang — CV, motivation letter, dan IELTS kamu!

Biar pas deadline datang, kamu udah siap kirim dan tinggal doa 💪

📚 Mau dibimbing dari nol sampai siap apply beasiswa luar negeri?

Klik link di bio dan join mentoringnya sekarang! 🌍🎓

#ScholarshipHunter #StudyAbroad #Beasiswa2025 #RussianGovernmentScholarship #KAUSTFellowship #MonashScholarship #BeasiswaLN #StudyAbroadGoals #ScholarshipTips",VIDEO,REELS,https://scontent-ord5-3.cdninstagram.com/o1/v/t2/f2/m86/AQNh5puQMpbjANTgMKUHXdrCeHHNCqvb_MsUJ_Fp35Zpf7DOWAcZiCZoVuaMrdirEO38QFwwM__44u44FzdL2pdpJ2tKl84wGks0V_I.mp4?_nc_cat=109&_nc_sid=5e9851&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_ohc=lbNITHXxq94Q7kNvwGCdnaW&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTQ5ODQyMTM2ODAxNDYzNCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjEwLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=4629263c42d73222&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GQTRBOUM3NjlFMkY4RjM4MDg4MUUzM0RERDU3OEM4NV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTWtmcWlFb3YwbUlIc2dDQURRRWt4NV9FRzlmYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm1Jzqlc2zqQUVAigCQzMsF0Ak7peNT987GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&edm=AL-3X8kEAAAA&_nc_zt=28&oh=00_Afc22C9Oyf9QPLXyIW0REmKqB47fBXCyg8u1WBLK_4Hbvg&oe=68FA899A,https://www.instagram.com/reel/DPxrmOOiTEb/,2025-10-14T04:30:43+0000,35,0,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/564186189_18345127534204388_4947813734835533880_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=cJty2aQSvYcQ7kNvwFgNbyk&_nc_oc=AdkCNh-jgX_ZdU7o32SM2mEx5Sa8YxdH-bRtHFDq-yAYqggoclSwY5HQh3ZPhge1TlI&_nc_zt=23&_nc_ht=scontent-ord5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&oh=00_AfdFri943Wt1gMgXwqeCvCASZZuaLMJmNX9xsmk5HYhkkw&oe=68FE4C65
18077945219033801,"✨Dibalik anak yang sukses, ada doa dan usaha orangtua hebat✨

Tahu kan sekarang kenapa nugget sisters bisa sukses semua? Yups, karena ada dukungan dari keluarga tercinta.

Orangtua Kak Sabrina, Kak Bia dan Kak Xaviera juga memberikan kepercayaan kepada anak-anaknya untuk berani mengeskplor diri dan keluar dari zonan nyaman.

Ini juga rahasia mereka, bisa lulus dari kampus top dunia dengan beasiswa, lho!

Gimana, keren banget kan keluarga nugget sisters ini?

Source: ig nuggetsisters_ 

#nuggetsisters #sistergoals #familygoals #selfdevelopment #motivation #videomotivation #titiknolenglish",VIDEO,REELS,https://scontent-ord5-3.cdninstagram.com/o1/v/t2/f2/m86/AQN6vJEKOUCrhIuhXch13-M8-Sux3tVINZgPrll0O0WN9znmTGbP2UkGYytKtsD_BVtkNa2NsB1x_qrKH7moRhHFlgnglTBbWzlSmuI.mp4?_nc_cat=107&_nc_sid=5e9851&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_ohc=UGzQ4lbvBi8Q7kNvwGFpXfe&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTI5ODc4Njk0NDg4MTkwOSwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjUwLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=b7e34cfb19691540&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yNzQ3Rjk2RkQyNzNBRENDNzAzQTI2Mjc5QkJEMkE5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSTZ5RXlFNXhGMGdZYVlDQU9sRnFweXh2QzlsYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm6tPo56zPzgQVAigCQzMsF0BJFT987ZFoGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&edm=AL-3X8kEAAAA&_nc_zt=28&oh=00_AfdH6x7AD49UAN3PZYIF3KdIDeR2PJd2OD4oOj8eU7M7-g&oe=68FA6DC4,https://www.instagram.com/reel/DPvYs3IiTE3/,2025-10-13T07:08:01+0000,446,0,https://scontent-ord5-3.cdninstagram.com/v/t51.71878-15/565184908_701563966298380_5753829152348143301_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=DhZucdsESTEQ7kNvwGMBtpL&_nc_oc=AdmN3KYVrSbZoBN5tQXWaZJcqMV9j5QpC9iOfC7yvu-Sr9iNQ9BT9vopTmYGcTCLdNo&_nc_zt=23&_nc_ht=scontent-ord5-3.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&oh=00_Afc-vw8FNpgWw_fEcopUFhQJ4ZRBJIc7sQ_hcCnRLUykCw&oe=68FE6E19
17896395927304210,"Jujur deh, jadi scholarship hunter di zaman sekarang tuh rasanya campur aduk banget 😅
Saingan makin banyak, deadline beasiswa datang silih berganti, dan kadang kita masih bingung harus mulai dari mana.

Tapi hari ini, ada kabar yang bener-bener bikin semangat balik lagi! 🇮🇩🇹🇷
Beberapa waktu lalu, Presiden Prabowo Subianto dan Presiden Turki Recep Tayyip Erdoğan udah sepakat buat perkuat kerja sama dan salah satu fokusnya ada di bidang pendidikan! 🎓

Buat aku yang lagi berjuang dapetin beasiswa luar negeri, ini tuh sinyal kuat kalau peluang ke Turki bakal makin terbuka lebar.
Apalagi Turki bukan cuma indah secara budaya dan sejarah, tapi juga punya sederet beasiswa keren  yang semuanya bisa ngebuka jalan karier global. 🌍

Dan di momen kayak gini, aku makin sadar: mimpi kuliah di luar negeri itu bukan cuma buat yang “pintar banget” aja, tapi buat siapa pun yang berani mulai nyiapin diri dari sekarang. ✨

Kalau kamu juga lagi di posisi yang sama — lagi nyari arah, lagi ngerasa “kayaknya nggak mungkin deh”, percayalah, setiap langkah kecil yang kamu ambil hari ini bakal jadi alasan kenapa kamu bisa berangkat besok. 🚀

#BeasiswaTurki #ScholarshipHunter #TitikNolEnglish #StudyAbroad #KuliahLuarNegeri #BeasiswaLuarNegeri #PrabowoErdogan #TurkiyeBurslari #ScholarshipJourney #MimpiKeTurki",CAROUSEL_ALBUM,FEED,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/561875049_18344696428204388_6897615034008677487_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=UwK1q_Pr92wQ7kNvwEIDz4g&_nc_oc=AdkTS1Yw20ILIrVWV5MOz4_clbsMpwZxkP2npVecP0D2dkgEQq7Whxv3xScaMIlNMXg&_nc_zt=23&_nc_ht=scontent-ord5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&oh=00_AfdGM5b0QpwV8sF4tRHEp_0V4Lpq735UpB7qLMu-ZLVwxw&oe=68FE4D9C,https://www.instagram.com/p/DPs-wc7iUca/,2025-10-12T08:40:04+0000,1080,9,
18043104059678549,"✨Lulusan kampus ini paling dilirik rekruter!?✨

Melihat angka pengangguran yang cukup tinggi di Indonesia dan dominasi Gen Z dalam angka pengangguran dari tahun ke tahun, daftar kampus ini bisa menjadi referensi atas kekhawatiran generasi muda atas peluang pekerjaan kedepannya.

Tapi, apakah data ini sesuai dengan yang ada di lapangan?

Para alumni kampus tersebut, keluarkan suaramu!😉

#data #kampusindonesia #kampustopindonesia #lowongankerja #ptn #titiknolenglish",IMAGE,FEED,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/562421259_18344497432204388_8317816309899336259_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=109&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=x7NvyoCShggQ7kNvwEN5cG9&_nc_oc=AdkyqF-qUPawSirlNwnLw6AonCIduTGdeZ34-Grcpnv975XdPdvRq-0-tlCnVCm8pQw&_nc_zt=23&_nc_ht=scontent-ord5-3.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&oh=00_AffC49qNj8rE41-3veYyRl_81Prk2nO9hecQMjAlQYGhBg&oe=68FE4AC0,https://www.instagram.com/p/DPqMLKTCfpj/,2025-10-11T06:40:30+0000,3753,170,
18032220089713680,"11 peneliti BRIN berhasil masuk daftar Top 2% World Scientist versi Stanford University. 🎉

Sebuah prestasi yang bukan cuma bikin bangga, tapi juga bukti kalau potensi riset Indonesia itu nyata dan diakui dunia.

Tapi, coba pikir sebentar… kalau 11 orang bisa sampai sejauh ini, kenapa nggak bisa lebih banyak lagi?
Apa yang sebenarnya kita butuhkan biar makin banyak anak muda Indonesia berani menekuni jalur sains dan riset sampai ke level dunia? 🤔

👉 Salah satu langkah awal yang bisa kamu ambil adalah upgrade skill bahasa Inggris dan kejar skor IELTS. Karena hampir semua kesempatan beasiswa dan riset internasional butuh kemampuan bahasa Inggris yang solid. Yuk, mulai serius belajar bareng mentoring yang tepat biar jalan kamu ke panggung dunia makin terbuka lebar! 🚀✨

#BeasiswaLuarNegeri #KuliahLuarNegeri #StudyAbroad #Scholarship #IELTSPreparation #UpgradeYourSkill #GenZIndonesia #FutureLeaders #IndonesiaMendunia #BRIN",CAROUSEL_ALBUM,FEED,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/561151193_18344603704204388_675231604115194561_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=109&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=AFisw5C6qqEQ7kNvwHwRMKt&_nc_oc=AdmK-9Y7Emw_G79xhXOoqJ1pJY9B_B4tlq_948oi79gN24iEjyJsyu-3f49BKaahZtw&_nc_zt=23&_nc_ht=scontent-ord5-3.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&oh=00_AfeeLA3L7nfTrC4xVOK_a8XeTlIttZWzrNa7e1SGmyCI4A&oe=68FE5CAB,https://www.instagram.com/p/DPoFwIhica5/,2025-10-10T11:05:02+0000,766,2,
17898938409297785,"🔥 Siapapun bisa belajar English — termasuk kamu, pahlawan tanpa tanda jasa: petugas pemadam kebakaran! 👨‍🚒

Gabung di Kursus Bahasa Inggris Gratis bareng Titik Nol English Course, khusus buat kamu yang ingin leveling up skill komunikasi internasional! 🌍

🗓 Senin, 27 Oktober 2025
🕖 19.00–20.00 WIB
📍 Online via Zoom Premium

🎯 Fasilitas:

Recording kelas

Tutor bersertifikat dari Kampung Inggris

🚒 Buktikan kalau semangat belajar nggak pernah padam!
🔗 titiknolenglish.com/kelas-gratis/
📞 Chat Admin: 0812-4927-5307",IMAGE,FEED,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/561412297_18344610535204388_1758054407289382470_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=108&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=b37KKBVZDKkQ7kNvwFJQN5q&_nc_oc=AdmFhLyWwYbPsbwMim8GBVhICOmiKZF6HXOTWvJQsGw5ubvAw9bS7pjkM-d6q6qGjbw&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&oh=00_Afe0YJMXZ3fnf4i7SnaNal2uxxZTHd9sIKt5JYWY5L2wfQ&oe=68FE4FC4,https://www.instagram.com/p/DPn2G6Biflg/,2025-10-10T08:48:47+0000,16,0,
18178302061354920,"💼 Mau kerja di luar negeri tapi belum pede ngomong Inggris?
Tenang, Titik Nol English Course buka Kelas Gratis Persiapan English untuk WHV (Working Holiday Visa)! 🇦🇺

🗓 Senin, 27 Oktober 2025
🕖 19.00–20.00 WIB
📍 Online via Zoom Premium

🎯 Fasilitas:

Recording kelas

Tutor bersertifikat dari Kampung Inggris

✨ Daftar sekarang dan mulai upgrade English-mu buat peluang kerja di luar negeri!
🔗 titiknolenglish.com/kelas-gratis/
📞 Chat Admin: 0812-4927-5307",IMAGE,FEED,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/561606459_18344610463204388_527807915594270176_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=100&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=lXNY0HBAg7YQ7kNvwGIrfQ-&_nc_oc=AdnS-Xqb_jVTlChdrST37UGf8C2vQmAZ0cWxRKg1hlt77tWDt3bi80a3GyxjyUhheVg&_nc_zt=23&_nc_ht=scontent-ord5-3.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&oh=00_AfcrdYVfALVHh6McuVDmu843zdcZueingABttinkRBNp3A&oe=68FE7628,https://www.instagram.com/p/DPn16MQCTL0/,2025-10-10T08:47:03+0000,107,16,
18129102817473822,"Kadang kita terlalu sibuk ngejar nilai, sampai lupa kalau kuliah itu bukan cuma soal ijazah. 🎓
Najwa Shihab ngingetin, mahasiswa itu harus jadi pelaku perubahan, bukan sekadar penonton.

Caranya? Mulai dari 3 hal ini
✨ Belajar sepanjang hayat, karena ilmu selalu berkembang.
✨ Kritis dan tahan kritik, berani bertanya tapi juga siap menerima masukan.
✨ Bertanggung jawab, supaya ilmu yang kita punya bener-bener bisa berguna buat banyak orang.

Jadi inget ya TN’ers, kampus itu bukan garis finish. Justru di sanalah kamu ditempa buat jadi generasi cerdas, kritis, dan berani bawa perubahan besar buat negeri. 🚀🔥

#najwashihab #titiknolenglish #motivasitn #quotes #generasiperubahan #narasi",VIDEO,REELS,https://scontent-ord5-3.cdninstagram.com/o1/v/t2/f2/m86/AQONiOaJr66Tf__vMlPcT0L7j9UIHw8T-V9j3EpXRP21fDeKK72EISj6oOxmNQXn3hU5zlvrINjeXSz8BMXiimjfi88E_7zkhFbc5i4.mp4?_nc_cat=109&_nc_sid=5e9851&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_ohc=84EKRG77fCEQ7kNvwF5tVUl&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTk2OTQ0Njk4MDQ4MDY0OSwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjQyLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=66ad16935b6a6a2b&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FNDQ5MDBCRDg4QUI1RDFCNjkyQ0M1N0VFNUM2RTJCOF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSzJBa0NIVGNNUi1KaVFJQUxZb1dQMHpUWlplYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmkrrnuvPM_wYVAigCQzMsF0BFJmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&edm=AL-3X8kEAAAA&_nc_zt=28&oh=00_AffHK-V7NVd2jDbW-5GByZZFH4iKmAJT0RdVKS1YnAN1tw&oe=68FA6E8A,https://www.instagram.com/reel/DPnnhBQCTHy/,2025-10-10T06:42:20+0000,688,1,https://scontent-ord5-2.cdninstagram.com/v/t51.71878-15/561832144_1510314396552524_3965864299194548169_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=NYTWboTsfUAQ7kNvwG8yIUA&_nc_oc=Adn9lEt9a-uyL9ZF521TgeL96cq189h662faKYlmfbQr3O9pAzyDN0GUnZl8CqUfpa8&_nc_zt=23&_nc_ht=scontent-ord5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=uLOXlBhEJADMISHJohA8jQ&oh=00_AferxurQXxkVYJvMUvU_MWpS2ZkBj0py4UnYev_F_YT5Sw&oe=68FE4A61
